transaction_id,sale_date,store_id,product_id,quantity,unit_price,revenue
TXN-030845,2026-07-16,ST-004,PR-0060,2,29.9,59.8
TXN-030846,2026-07-16,ST-004,PR-0027,2,217.9,435.8
TXN-030847,2026-07-16,ST-004,PR-0038,5,19.24,96.2
TXN-030848,2026-07-16,ST-004,PR-0021,6,56.91,341.46
TXN-030849,2026-07-16,ST-004,PR-0011,4,369.11,1476.44
TXN-030850,2026-07-16,ST-004,PR-0031,2,24.47,48.94
TXN-030851,2026-07-16,ST-004,PR-0004,4,805.23,3220.92
TXN-030852,2026-07-16,ST-004,PR-0023,3,874.22,2622.66
TXN-030853,2026-07-16,ST-004,PR-0044,2,56.09,112.18
TXN-030854,2026-07-16,ST-004,PR-0039,4,292.09,1168.36
TXN-030855,2026-07-16,ST-004,PR-0036,4,54.01,216.04
TXN-030856,2026-07-16,ST-004,PR-0052,4,1377.29,5509.16
TXN-030857,2026-07-16,ST-004,PR-0052,5,1377.29,6886.45
TXN-030858,2026-07-16,ST-004,PR-0024,5,75.63,378.15
TXN-030859,2026-07-16,ST-004,PR-0011,3,369.11,1107.33
TXN-030860,2026-07-16,ST-004,PR-0037,3,91.07,273.21
TXN-030861,2026-07-16,ST-004,PR-0012,3,42.48,127.44
TXN-030862,2026-07-16,ST-004,PR-0053,3,360.7,1082.1
TXN-030863,2026-07-16,ST-004,PR-0041,5,854.62,4273.1
TXN-030864,2026-07-16,ST-004,PR-0010,1,660.33,660.33
TXN-030865,2026-07-16,ST-005,PR-0011,2,369.11,738.22
TXN-030866,2026-07-16,ST-005,PR-0010,1,660.33,660.33
TXN-030867,2026-07-16,ST-005,PR-0049,2,70.53,141.06
TXN-030868,2026-07-16,ST-005,PR-0027,2,217.9,435.8
TXN-030869,2026-07-16,ST-005,PR-0017,4,594.31,2377.24
TXN-030870,2026-07-16,ST-005,PR-0051,7,255.47,1788.29
TXN-030871,2026-07-16,ST-005,PR-0025,1,59.6,59.6
TXN-030872,2026-07-16,ST-005,PR-0006,2,54.36,108.72
TXN-030873,2026-07-16,ST-005,PR-0018,4,18.48,73.92
TXN-030874,2026-07-16,ST-005,PR-0056,2,50.11,100.22
TXN-030875,2026-07-16,ST-005,PR-0043,3,97.73,293.19
TXN-030876,2026-07-16,ST-005,PR-0042,2,82.11,164.22
TXN-030877,2026-07-16,ST-005,PR-0003,7,87.27,610.89
TXN-030878,2026-07-16,ST-005,PR-0017,3,594.31,1782.93
TXN-030879,2026-07-16,ST-005,PR-0047,3,183.92,551.76
TXN-030880,2026-07-16,ST-005,PR-0042,4,82.11,328.44
TXN-030881,2026-07-16,ST-006,PR-0019,3,98.98,296.94
TXN-030882,2026-07-16,ST-006,PR-0048,1,39.4,39.4
TXN-030883,2026-07-16,ST-006,PR-0003,4,87.27,349.08
TXN-030884,2026-07-16,ST-006,PR-0046,8,846.74,6773.92
TXN-030885,2026-07-16,ST-006,PR-0024,5,75.63,378.15
TXN-030886,2026-07-16,ST-006,PR-0021,3,56.91,170.73
TXN-030887,2026-07-16,ST-006,PR-0001,7,128.22,897.54
TXN-030888,2026-07-16,ST-006,PR-0057,3,59.38,178.14
TXN-030889,2026-07-16,ST-006,PR-0050,4,23.57,94.28
TXN-030890,2026-07-16,ST-006,PR-0031,1,24.47,24.47
TXN-030891,2026-07-16,ST-006,PR-0007,5,76.15,380.75
TXN-030892,2026-07-16,ST-006,PR-0032,4,55.47,221.88
TXN-030893,2026-07-16,ST-006,PR-0043,3,97.73,293.19
TXN-030894,2026-07-16,ST-006,PR-0056,3,50.11,150.33
TXN-030895,2026-07-16,ST-006,PR-0036,2,54.01,108.02
TXN-030896,2026-07-16,ST-006,PR-0003,6,87.27,523.62
TXN-030897,2026-07-16,ST-006,PR-0060,2,29.9,59.8
TXN-030898,2026-07-16,ST-006,PR-0001,5,128.22,641.1
TXN-030899,2026-07-16,ST-006,PR-0012,2,42.48,84.96
TXN-030900,2026-07-16,ST-007,PR-0032,3,55.47,166.41
TXN-030901,2026-07-16,ST-007,PR-0002,5,20.62,103.1
TXN-030902,2026-07-16,ST-007,PR-0044,4,56.09,224.36
TXN-030903,2026-07-16,ST-007,PR-0007,1,76.15,76.15
TXN-030904,2026-07-16,ST-007,PR-0059,2,729.18,1458.36
TXN-030905,2026-07-16,ST-007,PR-0049,4,70.53,282.12
TXN-030906,2026-07-16,ST-007,PR-0040,3,2757.94,8273.82
TXN-030907,2026-07-16,ST-007,PR-0056,4,50.11,200.44
TXN-030908,2026-07-16,ST-007,PR-0057,2,59.38,118.76
TXN-030909,2026-07-16,ST-007,PR-0041,3,854.62,2563.86
TXN-030910,2026-07-16,ST-007,PR-0057,3,59.38,178.14
TXN-030911,2026-07-16,ST-007,PR-0007,2,76.15,152.3
TXN-030912,2026-07-16,ST-007,PR-0035,2,383.78,767.56
TXN-030913,2026-07-16,ST-007,PR-0015,2,91.92,183.84
TXN-030914,2026-07-16,ST-007,PR-0058,2,3456.73,6913.46
TXN-030915,2026-07-16,ST-007,PR-0006,2,54.36,108.72
TXN-030916,2026-07-16,ST-007,PR-0006,4,54.36,217.44
TXN-030917,2026-07-16,ST-007,PR-0012,6,42.48,254.88
TXN-030918,2026-07-16,ST-007,PR-0034,4,2386.32,9545.28
TXN-030919,2026-07-16,ST-007,PR-0004,4,805.23,3220.92
TXN-030920,2026-07-16,ST-008,PR-0011,5,369.11,1845.55
TXN-030921,2026-07-16,ST-008,PR-0043,5,97.73,488.65
TXN-030922,2026-07-16,ST-008,PR-0041,4,854.62,3418.48
TXN-030923,2026-07-16,ST-008,PR-0020,4,18.53,74.12
TXN-030924,2026-07-16,ST-008,PR-0025,1,59.6,59.6
TXN-030925,2026-07-16,ST-008,PR-0032,2,55.47,110.94
TXN-030926,2026-07-16,ST-008,PR-0019,2,98.98,197.96
TXN-030927,2026-07-16,ST-008,PR-0051,11,255.47,2810.17
TXN-030928,2026-07-16,ST-008,PR-0021,2,56.91,113.82
TXN-030929,2026-07-16,ST-008,PR-0010,2,660.33,1320.66
TXN-030930,2026-07-16,ST-008,PR-0003,5,87.27,436.35
TXN-030931,2026-07-16,ST-008,PR-0041,3,854.62,2563.86
TXN-030932,2026-07-16,ST-008,PR-0048,2,39.4,78.8
TXN-030933,2026-07-16,ST-008,PR-0046,3,846.74,2540.22
TXN-030934,2026-07-16,ST-008,PR-0049,2,70.53,141.06
TXN-030935,2026-07-16,ST-008,PR-0031,3,24.47,73.41
TXN-030936,2026-07-16,ST-008,PR-0038,9,19.24,173.16
TXN-030937,2026-07-16,ST-008,PR-0039,4,292.09,1168.36
TXN-030938,2026-07-16,ST-008,PR-0001,2,128.22,256.44
TXN-030939,2026-07-16,ST-008,PR-0021,1,56.91,56.91
TXN-030940,2026-07-16,ST-008,PR-0025,2,59.6,119.2
TXN-030941,2026-07-16,ST-008,PR-0014,4,49.26,197.04
TXN-030942,2026-07-16,ST-008,PR-0044,2,56.09,112.18
TXN-030943,2026-07-16,ST-008,PR-0038,2,19.24,38.48
TXN-030944,2026-07-16,ST-008,PR-0036,11,54.01,594.11
TXN-030945,2026-07-16,ST-008,PR-0052,3,1377.29,4131.87
TXN-030946,2026-07-16,ST-008,PR-0030,5,52.14,260.7
TXN-030947,2026-07-16,ST-009,PR-0008,2,24.56,49.12
TXN-030948,2026-07-16,ST-009,PR-0057,1,59.38,59.38
TXN-030949,2026-07-16,ST-009,PR-0018,12,18.48,221.76
TXN-030950,2026-07-16,ST-009,PR-0046,6,846.74,5080.44
TXN-030951,2026-07-16,ST-009,PR-0030,3,52.14,156.42
TXN-030952,2026-07-16,ST-009,PR-0059,7,729.18,5104.26
TXN-030953,2026-07-16,ST-009,PR-0025,9,59.6,536.4
TXN-030954,2026-07-16,ST-009,PR-0051,9,255.47,2299.23
TXN-030955,2026-07-16,ST-009,PR-0001,1,128.22,128.22
TXN-030956,2026-07-16,ST-009,PR-0038,5,19.24,96.2
TXN-030957,2026-07-16,ST-009,PR-0018,2,18.48,36.96
TXN-030958,2026-07-16,ST-009,PR-0049,2,70.53,141.06
TXN-030959,2026-07-16,ST-009,PR-0014,2,49.26,98.52
TXN-030960,2026-07-16,ST-009,PR-0052,4,1377.29,5509.16
TXN-030961,2026-07-16,ST-009,PR-0013,3,79.29,237.87
TXN-030962,2026-07-16,ST-009,PR-0047,2,183.92,367.84
TXN-030963,2026-07-16,ST-009,PR-0025,4,59.6,238.4
TXN-030964,2026-07-16,ST-009,PR-0008,6,24.56,147.36
TXN-030965,2026-07-16,ST-009,PR-0060,4,29.9,119.6
TXN-030966,2026-07-16,ST-009,PR-0019,3,98.98,296.94
TXN-030967,2026-07-16,ST-009,PR-0040,3,2757.94,8273.82
TXN-030968,2026-07-16,ST-009,PR-0054,2,55.7,111.4
TXN-030969,2026-07-16,ST-009,PR-0053,2,360.7,721.4
TXN-030970,2026-07-16,ST-009,PR-0049,5,70.53,352.65
TXN-030971,2026-07-16,ST-009,PR-0041,7,854.62,5982.34
TXN-030972,2026-07-16,ST-009,PR-0050,4,23.57,94.28
TXN-030973,2026-07-16,ST-009,PR-0041,1,854.62,854.62
TXN-030974,2026-07-16,ST-009,PR-0053,4,360.7,1442.8
TXN-030975,2026-07-16,ST-009,PR-0003,2,87.27,174.54
TXN-030976,2026-07-16,ST-009,PR-0058,4,3456.73,13826.92
TXN-030977,2026-07-16,ST-010,PR-0037,5,91.07,455.35
TXN-030978,2026-07-16,ST-010,PR-0004,5,805.23,4026.15
TXN-030979,2026-07-16,ST-010,PR-0011,1,369.11,369.11
TXN-030980,2026-07-16,ST-010,PR-0004,3,805.23,2415.69
TXN-030981,2026-07-16,ST-010,PR-0028,3,1652.5,4957.5
TXN-030982,2026-07-16,ST-010,PR-0055,2,38.32,76.64
TXN-030983,2026-07-16,ST-010,PR-0049,3,70.53,211.59
TXN-030984,2026-07-16,ST-010,PR-0027,8,217.9,1743.2
TXN-030985,2026-07-16,ST-010,PR-0017,3,594.31,1782.93
TXN-030986,2026-07-16,ST-010,PR-0040,2,2757.94,5515.88
TXN-030987,2026-07-16,ST-010,PR-0006,1,54.36,54.36
TXN-030988,2026-07-16,ST-010,PR-0017,5,594.31,2971.55
TXN-030989,2026-07-16,ST-010,PR-0043,4,97.73,390.92
TXN-030990,2026-07-16,ST-010,PR-0053,2,360.7,721.4
TXN-030991,2026-07-16,ST-010,PR-0012,2,42.48,84.96
TXN-030992,2026-07-16,ST-010,PR-0040,1,2757.94,2757.94
TXN-030993,2026-07-16,ST-010,PR-0001,4,128.22,512.88
TXN-030994,2026-07-16,ST-010,PR-0029,6,241.53,1449.18
TXN-030995,2026-07-16,ST-010,PR-0026,3,14.88,44.64
TXN-030996,2026-07-16,ST-010,PR-0008,3,24.56,73.68
TXN-030997,2026-07-16,ST-010,PR-0051,1,255.47,255.47
TXN-030998,2026-07-16,ST-010,PR-0058,6,3456.73,20740.38
TXN-030999,2026-07-16,ST-010,PR-0030,5,52.14,260.7
TXN-031000,2026-07-16,ST-010,PR-0030,3,52.14,156.42
TXN-031001,2026-07-16,ST-010,PR-0058,8,3456.73,27653.84
TXN-031002,2026-07-16,ST-010,PR-0051,3,255.47,766.41
TXN-031003,2026-07-16,ST-010,PR-0004,1,805.23,805.23
TXN-031004,2026-07-16,ST-010,PR-0024,6,75.63,453.78
TXN-031005,2026-07-16,ST-010,PR-0026,2,14.88,29.76
TXN-031006,2026-07-16,ST-010,PR-0008,1,24.56,24.56
TXN-031007,2026-07-16,ST-010,PR-0031,1,24.47,24.47
TXN-031008,2026-07-16,ST-010,PR-0018,2,18.48,36.96
TXN-031009,2026-07-16,ST-010,PR-0034,5,2386.32,11931.6
TXN-031010,2026-07-16,ST-010,PR-0059,1,729.18,729.18
TXN-031011,2026-07-16,ST-010,PR-0053,5,360.7,1803.5
TXN-031012,2026-07-16,ST-010,PR-0033,2,107.28,214.56
TXN-031013,2026-07-16,ST-010,PR-0040,2,2757.94,5515.88
TXN-031014,2026-07-16,ST-010,PR-0009,3,199.08,597.24
TXN-031015,2026-07-16,ST-010,PR-0020,6,18.53,111.18
TXN-031016,2026-07-16,ST-010,PR-0040,5,2757.94,13789.7
TXN-031017,2026-07-16,ST-010,PR-0047,3,183.92,551.76
TXN-031018,2026-07-16,ST-010,PR-0046,5,846.74,4233.7
TXN-031019,2026-07-16,ST-010,PR-0002,4,20.62,82.48
TXN-031020,2026-07-16,ST-010,PR-0043,3,97.73,293.19
TXN-031021,2026-07-16,ST-010,PR-0039,7,292.09,2044.63
TXN-031022,2026-07-16,ST-010,PR-0021,11,56.91,626.01
TXN-031023,2026-07-16,ST-011,PR-0010,3,660.33,1980.99
TXN-031024,2026-07-16,ST-011,PR-0020,8,18.53,148.24
TXN-031025,2026-07-16,ST-011,PR-0060,2,29.9,59.8
TXN-031026,2026-07-16,ST-011,PR-0048,8,39.4,315.2
TXN-031027,2026-07-16,ST-011,PR-0057,1,59.38,59.38
TXN-031028,2026-07-16,ST-011,PR-0001,5,128.22,641.1
TXN-031029,2026-07-16,ST-011,PR-0012,4,42.48,169.92
TXN-031030,2026-07-16,ST-011,PR-0041,1,854.62,854.62
TXN-031031,2026-07-16,ST-011,PR-0024,8,75.63,605.04
TXN-031032,2026-07-16,ST-011,PR-0026,3,14.88,44.64
TXN-031033,2026-07-16,ST-011,PR-0043,3,97.73,293.19
TXN-031034,2026-07-16,ST-011,PR-0050,1,23.57,23.57
TXN-031035,2026-07-16,ST-011,PR-0002,1,20.62,20.62
TXN-031036,2026-07-16,ST-011,PR-0020,1,18.53,18.53
TXN-031037,2026-07-16,ST-011,PR-0054,1,55.7,55.7
TXN-031038,2026-07-16,ST-012,PR-0058,2,3456.73,6913.46
TXN-031039,2026-07-16,ST-012,PR-0021,4,56.91,227.64
TXN-031040,2026-07-16,ST-012,PR-0022,2,3331.32,6662.64
TXN-031041,2026-07-16,ST-012,PR-0033,7,107.28,750.96
TXN-031042,2026-07-16,ST-012,PR-0053,1,360.7,360.7
TXN-031043,2026-07-16,ST-012,PR-0035,2,383.78,767.56
TXN-031044,2026-07-16,ST-012,PR-0025,2,59.6,119.2
TXN-031045,2026-07-16,ST-012,PR-0040,2,2757.94,5515.88
TXN-031046,2026-07-16,ST-012,PR-0026,2,14.88,29.76
TXN-031047,2026-07-16,ST-012,PR-0019,3,98.98,296.94
TXN-031048,2026-07-16,ST-012,PR-0020,4,18.53,74.12
TXN-031049,2026-07-16,ST-012,PR-0030,2,52.14,104.28
TXN-031050,2026-07-16,ST-012,PR-0042,3,82.11,246.33
TXN-031051,2026-07-16,ST-012,PR-0047,2,183.92,367.84
TXN-031052,2026-07-16,ST-012,PR-0036,7,54.01,378.07
TXN-031053,2026-07-16,ST-012,PR-0057,2,59.38,118.76
TXN-031054,2026-07-16,ST-012,PR-0020,5,18.53,92.65
TXN-031055,2026-07-16,ST-012,PR-0041,3,854.62,2563.86
TXN-031056,2026-07-16,ST-012,PR-0052,1,1377.29,1377.29
TXN-031057,2026-07-16,ST-012,PR-0045,3,63.01,189.03
TXN-031058,2026-07-16,ST-012,PR-0022,1,3331.32,3331.32
TXN-031059,2026-07-16,ST-012,PR-0037,2,91.07,182.14
TXN-031060,2026-07-16,ST-012,PR-0027,3,217.9,653.7
TXN-031061,2026-07-16,ST-012,PR-0032,1,55.47,55.47
TXN-031062,2026-07-16,ST-012,PR-0046,6,846.74,5080.44
TXN-031063,2026-07-16,ST-012,PR-0022,1,3331.32,3331.32
TXN-031064,2026-07-16,ST-012,PR-0008,2,24.56,49.12
TXN-031065,2026-07-16,ST-012,PR-0012,4,42.48,169.92
TXN-031066,2026-07-16,ST-012,PR-0025,1,59.6,59.6
TXN-031067,2026-07-16,ST-012,PR-0018,3,18.48,55.44
TXN-031068,2026-07-16,ST-012,PR-0001,6,128.22,769.32
TXN-031069,2026-07-16,ST-012,PR-0032,1,55.47,55.47
TXN-031070,2026-07-16,ST-012,PR-0046,1,846.74,846.74
TXN-031071,2026-07-16,ST-012,PR-0002,2,20.62,41.24
TXN-031072,2026-07-16,ST-012,PR-0036,9,54.01,486.09
TXN-031073,2026-07-16,ST-012,PR-0046,1,846.74,846.74
TXN-031074,2026-07-16,ST-012,PR-0022,4,3331.32,13325.28
TXN-031075,2026-07-16,ST-012,PR-0016,2,1896.97,3793.94
TXN-031076,2026-07-16,ST-012,PR-0048,2,39.4,78.8
TXN-031077,2026-07-16,ST-012,PR-0028,3,1652.5,4957.5
TXN-031078,2026-07-16,ST-012,PR-0053,2,360.7,721.4
TXN-031079,2026-07-16,ST-012,PR-0048,3,39.4,118.2
TXN-031080,2026-07-16,ST-012,PR-0036,4,54.01,216.04
TXN-031081,2026-07-17,ST-001,PR-0035,10,383.78,3837.8
TXN-031082,2026-07-17,ST-001,PR-0021,7,56.91,398.37
TXN-031083,2026-07-17,ST-001,PR-0042,2,82.11,164.22
TXN-031084,2026-07-17,ST-001,PR-0026,5,14.88,74.4
TXN-031085,2026-07-17,ST-001,PR-0050,5,23.57,117.85
TXN-031086,2026-07-17,ST-001,PR-0006,3,54.36,163.08
TXN-031087,2026-07-17,ST-001,PR-0005,3,378.18,1134.54
TXN-031088,2026-07-17,ST-001,PR-0026,2,14.88,29.76
TXN-031089,2026-07-17,ST-001,PR-0027,2,217.9,435.8
TXN-031090,2026-07-17,ST-001,PR-0056,2,50.11,100.22
TXN-031091,2026-07-17,ST-001,PR-0018,4,18.48,73.92
TXN-031092,2026-07-17,ST-001,PR-0055,8,38.32,306.56
TXN-031093,2026-07-17,ST-001,PR-0060,9,29.9,269.1
TXN-031094,2026-07-17,ST-001,PR-0037,8,91.07,728.56
TXN-031095,2026-07-17,ST-001,PR-0021,4,56.91,227.64
TXN-031096,2026-07-17,ST-001,PR-0053,5,360.7,1803.5
TXN-031097,2026-07-17,ST-001,PR-0053,7,360.7,2524.9
TXN-031098,2026-07-17,ST-001,PR-0016,2,1896.97,3793.94
TXN-031099,2026-07-17,ST-002,PR-0002,6,20.62,123.72
TXN-031100,2026-07-17,ST-002,PR-0060,7,29.9,209.3
TXN-031101,2026-07-17,ST-002,PR-0007,3,76.15,228.45
TXN-031102,2026-07-17,ST-002,PR-0003,2,87.27,174.54
TXN-031103,2026-07-17,ST-002,PR-0008,6,24.56,147.36
TXN-031104,2026-07-17,ST-002,PR-0009,4,199.08,796.32
TXN-031105,2026-07-17,ST-002,PR-0052,1,1377.29,1377.29
TXN-031106,2026-07-17,ST-002,PR-0021,3,56.91,170.73
TXN-031107,2026-07-17,ST-002,PR-0021,3,56.91,170.73
TXN-031108,2026-07-17,ST-002,PR-0056,3,50.11,150.33
TXN-031109,2026-07-17,ST-002,PR-0032,1,55.47,55.47
TXN-031110,2026-07-17,ST-002,PR-0060,1,29.9,29.9
TXN-031111,2026-07-17,ST-002,PR-0001,2,128.22,256.44
TXN-031112,2026-07-17,ST-002,PR-0022,3,3331.32,9993.96
TXN-031113,2026-07-17,ST-002,PR-0043,13,97.73,1270.49
TXN-031114,2026-07-17,ST-002,PR-0002,2,20.62,41.24
TXN-031115,2026-07-17,ST-002,PR-0009,2,199.08,398.16
TXN-031116,2026-07-17,ST-002,PR-0039,2,292.09,584.18
TXN-031117,2026-07-17,ST-002,PR-0059,6,729.18,4375.08
TXN-031118,2026-07-17,ST-002,PR-0015,3,91.92,275.76
TXN-031119,2026-07-17,ST-002,PR-0016,6,1896.97,11381.82
TXN-031120,2026-07-17,ST-002,PR-0044,1,56.09,56.09
TXN-031121,2026-07-17,ST-002,PR-0010,5,660.33,3301.65
TXN-031122,2026-07-17,ST-002,PR-0009,2,199.08,398.16
TXN-031123,2026-07-17,ST-002,PR-0016,5,1896.97,9484.85
TXN-031124,2026-07-17,ST-002,PR-0012,4,42.48,169.92
TXN-031125,2026-07-17,ST-002,PR-0042,5,82.11,410.55
TXN-031126,2026-07-17,ST-002,PR-0052,3,1377.29,4131.87
TXN-031127,2026-07-17,ST-002,PR-0021,4,56.91,227.64
TXN-031128,2026-07-17,ST-002,PR-0030,5,52.14,260.7
TXN-031129,2026-07-17,ST-002,PR-0045,4,63.01,252.04
TXN-031130,2026-07-17,ST-002,PR-0027,6,217.9,1307.4
TXN-031131,2026-07-17,ST-002,PR-0058,2,3456.73,6913.46
TXN-031132,2026-07-17,ST-002,PR-0013,5,79.29,396.45
TXN-031133,2026-07-17,ST-002,PR-0055,3,38.32,114.96
TXN-031134,2026-07-17,ST-002,PR-0028,3,1652.5,4957.5
TXN-031135,2026-07-17,ST-002,PR-0051,5,255.47,1277.35
TXN-031136,2026-07-17,ST-002,PR-0045,2,63.01,126.02
TXN-031137,2026-07-17,ST-003,PR-0058,1,3456.73,3456.73
TXN-031138,2026-07-17,ST-003,PR-0039,4,292.09,1168.36
TXN-031139,2026-07-17,ST-003,PR-0014,3,49.26,147.78
TXN-031140,2026-07-17,ST-003,PR-0032,3,55.47,166.41
TXN-031141,2026-07-17,ST-003,PR-0052,4,1377.29,5509.16
TXN-031142,2026-07-17,ST-003,PR-0059,2,729.18,1458.36
TXN-031143,2026-07-17,ST-003,PR-0046,1,846.74,846.74
TXN-031144,2026-07-17,ST-003,PR-0017,4,594.31,2377.24
TXN-031145,2026-07-17,ST-003,PR-0047,3,183.92,551.76
TXN-031146,2026-07-17,ST-003,PR-0052,4,1377.29,5509.16
TXN-031147,2026-07-17,ST-003,PR-0027,5,217.9,1089.5
TXN-031148,2026-07-17,ST-003,PR-0059,3,729.18,2187.54
TXN-031149,2026-07-17,ST-003,PR-0046,2,846.74,1693.48
TXN-031150,2026-07-17,ST-003,PR-0022,2,3331.32,6662.64
TXN-031151,2026-07-17,ST-003,PR-0040,4,2757.94,11031.76
TXN-031152,2026-07-17,ST-003,PR-0002,1,20.62,20.62
TXN-031153,2026-07-17,ST-003,PR-0041,4,854.62,3418.48
TXN-031154,2026-07-17,ST-003,PR-0014,2,49.26,98.52
TXN-031155,2026-07-17,ST-003,PR-0055,5,38.32,191.6
TXN-031156,2026-07-17,ST-003,PR-0045,1,63.01,63.01
TXN-031157,2026-07-17,ST-003,PR-0038,2,19.24,38.48
TXN-031158,2026-07-17,ST-003,PR-0003,3,87.27,261.81
TXN-031159,2026-07-17,ST-003,PR-0036,7,54.01,378.07
TXN-031160,2026-07-17,ST-003,PR-0056,8,50.11,400.88
TXN-031161,2026-07-17,ST-003,PR-0039,4,292.09,1168.36
TXN-031162,2026-07-17,ST-003,PR-0006,2,54.36,108.72
TXN-031163,2026-07-17,ST-003,PR-0023,2,874.22,1748.44
TXN-031164,2026-07-17,ST-003,PR-0057,2,59.38,118.76
TXN-031165,2026-07-17,ST-003,PR-0021,1,56.91,56.91
TXN-031166,2026-07-17,ST-003,PR-0005,2,378.18,756.36
TXN-031167,2026-07-17,ST-003,PR-0011,3,369.11,1107.33
TXN-031168,2026-07-17,ST-003,PR-0026,3,14.88,44.64
TXN-031169,2026-07-17,ST-003,PR-0039,3,292.09,876.27
TXN-031170,2026-07-17,ST-003,PR-0055,4,38.32,153.28
TXN-031171,2026-07-17,ST-003,PR-0045,5,63.01,315.05
TXN-031172,2026-07-17,ST-003,PR-0037,2,91.07,182.14
TXN-031173,2026-07-17,ST-003,PR-0048,1,39.4,39.4
TXN-031174,2026-07-17,ST-003,PR-0015,2,91.92,183.84
TXN-031175,2026-07-17,ST-004,PR-0039,1,292.09,292.09
TXN-031176,2026-07-17,ST-004,PR-0011,3,369.11,1107.33
TXN-031177,2026-07-17,ST-004,PR-0007,8,76.15,609.2
TXN-031178,2026-07-17,ST-004,PR-0030,2,52.14,104.28
TXN-031179,2026-07-17,ST-004,PR-0046,3,846.74,2540.22
TXN-031180,2026-07-17,ST-004,PR-0005,3,378.18,1134.54
TXN-031181,2026-07-17,ST-004,PR-0002,11,20.62,226.82
TXN-031182,2026-07-17,ST-004,PR-0045,6,63.01,378.06
TXN-031183,2026-07-17,ST-004,PR-0001,8,128.22,1025.76
TXN-031184,2026-07-17,ST-004,PR-0019,6,98.98,593.88
TXN-031185,2026-07-17,ST-004,PR-0055,5,38.32,191.6
TXN-031186,2026-07-17,ST-004,PR-0049,4,70.53,282.12
TXN-031187,2026-07-17,ST-004,PR-0047,3,183.92,551.76
TXN-031188,2026-07-17,ST-004,PR-0023,1,874.22,874.22
TXN-031189,2026-07-17,ST-004,PR-0038,5,19.24,96.2
TXN-031190,2026-07-17,ST-004,PR-0016,3,1896.97,5690.91
TXN-031191,2026-07-17,ST-004,PR-0014,2,49.26,98.52
TXN-031192,2026-07-17,ST-004,PR-0004,5,805.23,4026.15
TXN-031193,2026-07-17,ST-004,PR-0058,4,3456.73,13826.92
TXN-031194,2026-07-17,ST-004,PR-0006,6,54.36,326.16
TXN-031195,2026-07-17,ST-004,PR-0004,5,805.23,4026.15
TXN-031196,2026-07-17,ST-004,PR-0005,6,378.18,2269.08
TXN-031197,2026-07-17,ST-004,PR-0035,3,383.78,1151.34
TXN-031198,2026-07-17,ST-004,PR-0026,1,14.88,14.88
TXN-031199,2026-07-17,ST-004,PR-0009,8,199.08,1592.64
TXN-031200,2026-07-17,ST-004,PR-0049,5,70.53,352.65
TXN-031201,2026-07-17,ST-004,PR-0055,7,38.32,268.24
TXN-031202,2026-07-17,ST-004,PR-0005,2,378.18,756.36
TXN-031203,2026-07-17,ST-004,PR-0025,3,59.6,178.8
TXN-031204,2026-07-17,ST-005,PR-0001,2,128.22,256.44
TXN-031205,2026-07-17,ST-005,PR-0030,3,52.14,156.42
TXN-031206,2026-07-17,ST-005,PR-0039,2,292.09,584.18
TXN-031207,2026-07-17,ST-005,PR-0023,3,874.22,2622.66
TXN-031208,2026-07-17,ST-005,PR-0025,6,59.6,357.6
TXN-031209,2026-07-17,ST-005,PR-0048,1,39.4,39.4
TXN-031210,2026-07-17,ST-005,PR-0044,1,56.09,56.09
TXN-031211,2026-07-17,ST-005,PR-0021,2,56.91,113.82
TXN-031212,2026-07-17,ST-005,PR-0028,2,1652.5,3305.0
TXN-031213,2026-07-17,ST-005,PR-0011,1,369.11,369.11
TXN-031214,2026-07-17,ST-005,PR-0024,3,75.63,226.89
TXN-031215,2026-07-17,ST-005,PR-0012,1,42.48,42.48
TXN-031216,2026-07-17,ST-005,PR-0060,4,29.9,119.6
TXN-031217,2026-07-17,ST-005,PR-0003,4,87.27,349.08
TXN-031218,2026-07-17,ST-005,PR-0033,6,107.28,643.68
TXN-031219,2026-07-17,ST-005,PR-0013,4,79.29,317.16
TXN-031220,2026-07-17,ST-005,PR-0002,2,20.62,41.24
TXN-031221,2026-07-17,ST-005,PR-0053,2,360.7,721.4
TXN-031222,2026-07-17,ST-005,PR-0042,1,82.11,82.11
TXN-031223,2026-07-17,ST-006,PR-0029,2,241.53,483.06
TXN-031224,2026-07-17,ST-006,PR-0037,4,91.07,364.28
TXN-031225,2026-07-17,ST-006,PR-0047,5,183.92,919.6
TXN-031226,2026-07-17,ST-006,PR-0003,3,87.27,261.81
TXN-031227,2026-07-17,ST-006,PR-0053,3,360.7,1082.1
TXN-031228,2026-07-17,ST-006,PR-0059,1,729.18,729.18
TXN-031229,2026-07-17,ST-006,PR-0048,1,39.4,39.4
TXN-031230,2026-07-17,ST-006,PR-0058,4,3456.73,13826.92
TXN-031231,2026-07-17,ST-006,PR-0042,5,82.11,410.55
TXN-031232,2026-07-17,ST-006,PR-0056,1,50.11,50.11
TXN-031233,2026-07-17,ST-006,PR-0010,7,660.33,4622.31
TXN-031234,2026-07-17,ST-006,PR-0016,4,1896.97,7587.88
TXN-031235,2026-07-17,ST-006,PR-0049,2,70.53,141.06
TXN-031236,2026-07-17,ST-006,PR-0040,2,2757.94,5515.88
TXN-031237,2026-07-17,ST-006,PR-0029,8,241.53,1932.24
TXN-031238,2026-07-17,ST-006,PR-0018,2,18.48,36.96
